cell_id,original_length,used_length,is_truncated,sampling_method,voltage_mean,voltage_std,voltage_min,voltage_max,time_diff_mean,time_diff_std,time_diff_min,time_diff_max,label,value,group_name,tlstm_ae_main_0,tlstm_ae_main_1,tlstm_ae_main_2,tlstm_ae_main_3,tlstm_ae_main_4,tlstm_ae_main_5,tlstm_ae_main_6,tlstm_ae_main_7,tlstm_ae_main_8,tlstm_ae_main_9,tlstm_ae_main_10,tlstm_ae_main_11,tlstm_ae_main_12,tlstm_ae_main_13,tlstm_ae_main_14,tlstm_ae_main_15,tlstm_ae_main_16,tlstm_ae_main_17,tlstm_ae_main_18,tlstm_ae_main_19,tlstm_ae_main_20,tlstm_ae_main_21,tlstm_ae_main_22,tlstm_ae_main_23,tlstm_ae_main_24,tlstm_ae_main_25,tlstm_ae_main_26,tlstm_ae_main_27,tlstm_ae_main_28,tlstm_ae_main_29,tlstm_ae_main_30,tlstm_ae_main_31
b7c10,264,10,TRUE,random_sampling,2.912009203409091,0.3666438977206439,2.0149298,3.4876919,0.054338977272728115,0.035363273298816576,0.001,0.0838383333330679,FALSE,104,G3,-0.26530597,0.16834733,-0.6559353,0.9677427,0.5305418,-0.11469788,-0.87636983,0.7386616,0.5793666,0.67779267,0.17916684,0.969602,0.3045915,-0.44773164,0.69474757,0.5481172,-0.25680524,0.80374444,0.7245983,0.35150304,0.9839138,-0.8869884,0.29716054,-0.56022865,0.16142133,0.5695698,0.24501656,0.6229859,0.74707836,-0.75266355,0.23255056,0.45018968
b7c11,264,10,TRUE,random_sampling,2.903801025378788,0.3712187039728568,2.0116878,3.4845843,0.05405750000000034,0.035477951711137906,0.001,0.08378833333360092,FALSE,106,G3,0.29001957,-0.5194289,-0.90518314,0.98811483,0.623801,-0.25791034,-0.91108227,0.8311534,0.3003738,0.40284258,0.21084642,0.98158336,0.054397766,-0.6132484,0.5204837,0.5853655,-0.6900375,0.8441065,0.63829696,0.5748187,0.99566406,-0.9278477,0.5469889,-0.71800125,-0.26625165,0.59840196,0.16347022,0.46932316,0.74657387,-0.88146985,0.22150148,0.52725726
b7c12,263,10,TRUE,random_sampling,2.9025696129277563,0.3727081580741738,2.0087323,3.489223,0.05390798479087345,0.03559365082483117,0.001,0.08378500000011257,FALSE,110,G3,-0.08528767,-0.2200203,-0.7818797,0.98430526,0.53849715,-0.09559694,-0.91822433,0.72742903,0.5233206,0.6499561,0.16085626,0.98075086,0.2725206,-0.49240375,0.5981279,0.61017126,-0.47716984,0.8261535,0.72778136,0.029772978,0.9913225,-0.9053285,0.27086654,-0.49596366,-0.083565354,0.07403985,0.23944516,0.56701833,0.78653723,-0.8173033,0.3066318,0.52123106
b7c13,261,10,TRUE,random_sampling,2.9116140088122604,0.36693454322370733,2.0161328,3.4951491,0.054204731800766126,0.03537504977533665,0.001,0.08376166666663942,FALSE,110,G3,0.29994118,-0.48145485,-0.8756715,0.98780775,0.6042204,-0.35807464,-0.9193143,0.83799624,0.33154988,0.4827453,0.20030735,0.98111373,0.07302347,-0.6239341,0.60136205,0.59428096,-0.6309625,0.8228211,0.63508403,0.69975436,0.9955129,-0.9211143,0.5024819,-0.6884301,-0.21809073,0.514412,0.15650922,0.4864384,0.7477672,-0.878455,0.22014603,0.50824463
b7c14,264,10,TRUE,random_sampling,2.9017605632575756,0.37158072054492675,2.0088167,3.4905405,0.054384160353536534,0.03522335260011606,0.001,0.08383166666656727,FALSE,106,G3,0.18948755,-0.0232409,-0.7952092,0.9755721,0.49127525,0.42092815,-0.86854446,0.6535476,0.5200255,0.5228851,0.14337166,0.9723287,0.24971284,-0.32463115,0.7490869,0.63666105,-0.35192385,0.8522867,0.78792316,0.43341467,0.9919837,-0.9171461,0.19479954,-0.44413614,-0.13682334,0.41425782,0.21011639,0.62950456,0.7467023,-0.73806596,0.23428263,0.49296007
b7c15,264,10,TRUE,random_sampling,2.902823681818182,0.37083701286856946,2.0050192,3.4898481,0.054059393939393914,0.035476617311014196,0.001,0.08375166666713296,FALSE,107,G3,0.20236762,-0.74393994,-0.92848104,0.99316174,0.60649496,-0.6284026,-0.9478217,0.8737876,0.32480827,0.38577983,0.25047073,0.98926526,0.05492562,-0.78556573,-0.6004146,0.5218541,-0.7763784,0.7880566,0.5089338,-0.3003953,0.99610156,-0.91804284,0.64134085,-0.7814463,-0.4418194,-0.34142408,0.17203963,0.34057257,0.7808812,-0.9183656,0.30668375,0.51562023
b7c16,265,10,TRUE,random_sampling,2.9063289939622643,0.37117612986982357,2.0091691,3.4779973,0.05414788050314423,0.035419764684990585,0.001,0.08367166666672432,FALSE,112,G3,-0.3608568,0.2057136,-0.6815905,0.93492883,0.34812692,0.26580673,-0.8323626,0.48456374,0.70079315,0.63818836,0.14493352,0.93538034,0.6169641,0.016534258,0.47971424,0.54365146,-0.112927675,0.75729895,0.8396402,-0.3487445,0.9511487,-0.85959893,0.113537714,-0.37993944,-0.24570175,-0.70621985,0.45330703,0.63956815,0.80815095,-0.57592386,0.2984214,0.4488983
b7c17,262,10,TRUE,random_sampling,2.9026692255725193,0.3741242410331792,2.0093665,3.493649,0.053343441475827647,0.03578224743097793,0.001,0.08371333333294828,FALSE,118,G3,-0.13496779,-0.081198215,-0.8695577,0.9802145,0.36587545,0.46185312,-0.89256674,0.4735477,0.6092128,0.5068385,0.11858461,0.9758513,0.41964388,-0.20216088,0.70186543,0.6907115,-0.39297095,0.8367938,0.8471554,-0.31822318,0.9910827,-0.91952574,0.11244998,-0.3073787,-0.5340283,-0.7275152,0.2875169,0.61190635,0.8099277,-0.72420955,0.34349522,0.52781546
b7c18,265,10,TRUE,random_sampling,2.907137196981132,0.3733038483898137,2.0049729,3.4780231,0.05404327672955884,0.03559842019801443,0.001,0.08386666666677911,FALSE,110,G3,0.017289225,0.09591154,-0.6887347,0.9751698,0.5667966,-0.336181,-0.89238733,0.7777581,0.5115907,0.6588695,0.1714371,0.9767362,0.2413441,-0.50301784,0.6727743,0.5610266,-0.32261476,0.77715135,0.67799455,0.6826122,0.98957986,-0.8962932,0.34185222,-0.56991667,0.09476515,0.39402103,0.20013893,0.60058326,0.74312925,-0.7776816,0.22855523,0.45438597
b7c19,263,10,TRUE,random_sampling,2.9139964813688213,0.3707949700474779,2.0062685,3.4886055,0.0538120849176167,0.035689987535461085,0.001,0.0837750000001165,FALSE,117,G3,-0.22144018,0.24340169,-0.54602194,0.9205931,0.4564974,0.43673396,-0.7595791,0.5833137,0.68617016,0.5538624,0.15963441,0.93885344,0.45084867,-0.17144942,0.73448986,0.5318313,-0.0703176,0.78890437,0.806748,0.4080161,0.9681895,-0.88625365,0.19266011,-0.47497985,0.2598965,0.4975315,0.27885208,0.6942249,0.7123178,-0.54969907,0.21030565,0.38639078
b7c2,265,10,TRUE,random_sampling,2.908954798490566,0.37204318276390475,2.0074039,3.4779,0.05381540251572393,0.03570632228612481,0.001,0.08380000000033583,FALSE,113,G3,-0.1371196,0.035156295,-0.795547,0.9701194,0.36777598,0.413245,-0.8852925,0.53155565,0.66106635,0.5158638,0.12952854,0.96977,0.4596591,-0.17815964,0.732377,0.61504793,-0.23807321,0.8003354,0.82185745,-0.15403686,0.9877416,-0.90438235,0.11887277,-0.36029613,-0.40369025,-0.54950213,0.2716202,0.65730226,0.7700181,-0.6582457,0.31928977,0.44950786
b7c20,266,10,TRUE,random_sampling,2.912042179323308,0.37188789882781526,2.0086331,3.4903626,0.053931892230576706,0.03557646791739084,0.001,0.0837616666666392,FALSE,109,G3,0.37896836,0.048486743,-0.75192547,0.9780907,0.5670964,0.5231172,-0.831203,0.65990734,0.48324248,0.57723755,0.13576527,0.95713514,0.22349863,-0.28583723,0.7538846,0.6573615,-0.37453592,0.879755,0.8066882,0.69785273,0.9931489,-0.92399365,0.18749408,-0.3924355,0.19909088,0.9257122,0.20305817,0.6408765,0.744439,-0.7344923,0.19017029,0.5662685
b7c21,266,10,TRUE,random_sampling,2.9085735274436093,0.3700917831418242,2.0073061,3.4902124,0.054074223057644547,0.03549409610946219,0.001,0.08375666666640313,FALSE,105,G3,0.35258374,-0.13629088,-0.8770205,0.9912525,0.69366986,0.5086912,-0.84097797,0.740346,0.30173725,0.5101236,0.15898576,0.91169757,0.07845754,-0.41847357,0.6572773,0.69032687,-0.7480456,0.88494533,0.7567873,0.88657176,0.9966888,-0.9359994,0.3616971,-0.46034864,0.000670943,0.9516539,0.17931062,0.5296302,0.78767073,-0.8545765,0.21506745,0.7037178
b7c22,267,10,TRUE,random_sampling,2.9127239868913857,0.37409522003717643,2.0077567,3.4978833,0.05379527465667793,0.035642678134886904,0.001,0.08385500000003887,FALSE,110,G3,-0.38273045,0.37986147,-0.5608164,0.93179035,0.4502885,-0.13739301,-0.82062566,0.6749937,0.67823863,0.6633628,0.1912772,0.9453527,0.44163278,-0.20995796,0.549627,0.5009718,-0.10597683,0.7554373,0.75739413,0.13159245,0.9559907,-0.8535786,0.28114545,-0.5572328,0.20398772,0.18446869,0.3467807,0.63750285,0.76822734,-0.6643853,0.26309866,0.39748907
b7c23,266,10,TRUE,random_sampling,2.905835977819549,0.3729609500193262,2.0059476,3.480042,0.054125852130326106,0.035488644152591994,0.001,0.08371999999993562,FALSE,110,G3,0.19477347,0.08551184,-0.73098916,0.95935285,0.4418408,0.48724416,-0.8498509,0.6026428,0.61481255,0.4806422,0.1423553,0.9650031,0.3509192,-0.24526611,0.756787,0.5769701,-0.20434314,0.8161915,0.7964583,0.24272664,0.98746073,-0.9066298,0.15578234,-0.4476049,-0.1573357,0.182645,0.22625872,0.68437773,0.7114779,-0.6101945,0.23625705,0.41112182
b7c24,263,10,TRUE,random_sampling,2.905575136501901,0.3716801382094146,2.0112138,3.4890475,0.05394164765526044,0.0355750795096548,0.001,0.08387166666653201,FALSE,113,G3,-0.10683548,0.013464584,-0.67324257,0.97547716,0.56033045,-0.2330872,-0.90366703,0.7724004,0.5594005,0.67210394,0.17520674,0.9768955,0.28238016,-0.50749594,0.63646066,0.54273427,-0.33195528,0.7927697,0.6785975,0.3247782,0.98747694,-0.8890887,0.31860262,-0.5687575,0.09426349,0.36894545,0.22706822,0.6105171,0.745481,-0.7750731,0.24762456,0.45038402
b7c25,262,10,TRUE,random_sampling,2.909432272519084,0.3684772494156698,2.0111299,3.4799333,0.05420460559796514,0.03548128117527946,0.001,0.0838566666667866,FALSE,116,G3,-0.13419065,0.02375498,-0.80290294,0.9686207,0.34035322,0.46699873,-0.8831135,0.4895137,0.68862057,0.48932564,0.12448175,0.9695875,0.50326115,-0.114990324,0.7317347,0.61339015,-0.21873376,0.7975488,0.8340859,-0.31053218,0.9870339,-0.9052662,0.09844264,-0.33439124,-0.46079195,-0.71482563,0.2833783,0.6680607,0.7680498,-0.6280223,0.31002316,0.44402593
b7c26,264,10,TRUE,random_sampling,2.917435646212121,0.36920090776313497,2.0092659,3.4984426,0.053944021464645546,0.03553281789677319,0.001,0.0837666666663921,FALSE,111,G3,0.09653002,0.045702063,-0.7615544,0.96933717,0.45347804,0.35818264,-0.88576066,0.65268683,0.61101043,0.5125753,0.15765907,0.973028,0.31634507,-0.32810292,0.7499855,0.55376154,-0.268801,0.810021,0.76510376,0.01770266,0.9889453,-0.9044238,0.1886987,-0.49907506,-0.16669488,0.05395596,0.22114776,0.65869457,0.72323227,-0.6808697,0.2573126,0.41719624
b7c27,259,10,TRUE,random_sampling,2.911922296911197,0.3654963148826925,2.0167308,3.4814401,0.054007921492921836,0.03560054223436429,0.001,0.08372166666667624,FALSE,116,G3,-0.44091746,0.3359257,-0.34999916,0.88261783,0.45015606,0.21874152,-0.7261005,0.621984,0.71728677,0.63231605,0.19000636,0.91347057,0.5195442,-0.09637851,0.63107795,0.48316973,-0.032602113,0.7611821,0.79304814,0.21145175,0.9269335,-0.8401846,0.24230969,-0.5166179,0.4407047,0.4409721,0.40098038,0.6478529,0.7534037,-0.57441413,0.24321349,0.39308485
b7c28,264,10,TRUE,random_sampling,2.9047324200757574,0.3730425639363957,2.0118403,3.4908061,0.054035744949496416,0.03537300440309368,0.001,0.08370333333344426,FALSE,107,G3,0.079885535,0.1266753,-0.71018004,0.94784164,0.40231672,0.41550085,-0.85184795,0.590959,0.66038287,0.48534477,0.15048641,0.9617883,0.43152067,-0.19667147,0.74653757,0.5175209,-0.14408565,0.78544873,0.7873544,0.000893839,0.9821869,-0.892433,0.14935517,-0.4802818,-0.14933492,-0.073510356,0.254925,0.7026721,0.7018301,-0.5711468,0.26229852,0.35919362
b7c29,265,10,TRUE,random_sampling,2.9096255981132075,0.3716167038287594,2.0100656,3.4826665,0.05425496855345833,0.035363573851706034,0.001,0.08379500000010154,FALSE,107,G3,0.31126907,-0.2155072,-0.9177591,0.98937577,0.5189262,0.46586335,-0.9105567,0.6245481,0.41599268,0.3792262,0.13239743,0.98262876,0.15338112,-0.3495424,0.6367538,0.71395105,-0.6830617,0.8532398,0.7867306,0.12437505,0.99593306,-0.9400165,0.23372023,-0.41125757,-0.4368676,-0.30966026,0.21894602,0.5364007,0.8075684,-0.8117327,0.3229004,0.60075164
b7c3,267,10,TRUE,random_sampling,2.9141371172284645,0.3752147633863798,2.0063367,3.493896,0.05334506866416968,0.0359131237739436,0.001,0.0837216666666798,FALSE,113,G3,-0.3331296,0.35313842,-0.6967779,0.9354786,0.35060844,-0.2971503,-0.86005205,0.60653466,0.6959067,0.63988405,0.17614819,0.95059943,0.5169496,0.041694645,0.32626235,0.43906194,-0.096112154,0.6960648,0.76280165,-0.21912618,0.9577825,-0.8521312,0.21505034,-0.50866395,-0.2560588,-0.65056825,0.37562695,0.6347671,0.78942704,-0.63247555,0.3317549,0.3772165
b7c30,262,10,TRUE,random_sampling,2.9042825652671755,0.3718340563048884,2.0075812,3.4790263,0.05421062340967097,0.03540055261696561,0.001,0.08378166666661713,FALSE,109,G3,-0.20959114,0.11135895,-0.7157589,0.96916103,0.4697259,0.12939666,-0.8823938,0.6680598,0.6128661,0.6179269,0.15553857,0.9704048,0.364894,-0.35112026,0.7160188,0.57742715,-0.24865343,0.80068165,0.76415735,0.18178801,0.9858031,-0.8939746,0.21185306,-0.47764486,-0.05233888,0.11147879,0.2514047,0.63859,0.7543686,-0.71747077,0.2706107,0.44860658
b7c31,263,10,TRUE,random_sampling,2.904376015209125,0.3777316265823457,2.0048108,3.4974723,0.053201083650191404,0.03574287848269389,0.001,0.08380333333334278,FALSE,111,G3,-0.22283374,-0.025961705,-0.8290617,0.9784189,0.3849255,0.50235456,-0.8929614,0.46677268,0.6357469,0.56868833,0.11400114,0.9713976,0.50366765,-0.1821053,0.6920952,0.6802104,-0.3471245,0.83892846,0.8590628,-0.3977363,0.98840576,-0.9130104,0.09877893,-0.2816446,-0.39626297,-0.6593714,0.32576752,0.6331912,0.8120803,-0.6904813,0.3550475,0.5428388
b7c32,266,10,TRUE,random_sampling,2.909439665413534,0.3724421284787113,2.0140333,3.4950409,0.053911629072680524,0.03550374218422483,0.001,0.08374666666688668,FALSE,104,G3,-0.2737263,0.15514222,-0.7394482,0.96168065,0.38719845,0.178106,-0.8765315,0.5899886,0.6856795,0.59642357,0.1578677,0.96355665,0.46405053,-0.20174494,0.6797324,0.56034666,-0.1868537,0.7838166,0.79006445,-0.20548978,0.97998196,-0.88650656,0.16635473,-0.43944344,-0.16320187,-0.31249627,0.29780558,0.650279,0.77016467,-0.6809245,0.31568438,0.43155798
b7c33,259,10,TRUE,random_sampling,2.9029531942084943,0.3676116211238647,2.0124297,3.4817128,0.053796280566281864,0.035632083864044095,0.001,0.0837650000001311,FALSE,114,G3,0.26570952,-0.4090249,-0.79627585,0.98613876,0.590134,-0.4826028,-0.9305602,0.84736145,0.41962594,0.6008292,0.19390184,0.9849786,0.12781668,-0.64310145,0.59415793,0.5573971,-0.51646936,0.7781083,0.6076484,0.6151147,0.9941535,-0.9054458,0.4498909,-0.65832293,-0.10300302,0.32892048,0.16075556,0.52015185,0.74224526,-0.8590642,0.22662896,0.4681377
b7c34,263,10,TRUE,random_sampling,2.9049992714828896,0.3738796337203903,2.0102224,3.4945984,0.05344383396704888,0.035690896456572786,0.001,0.08376833333362299,FALSE,116,G3,0.016362712,-0.37360597,-0.89549375,0.9886822,0.48056564,-0.12199556,-0.926916,0.66561943,0.48444295,0.5186619,0.15791923,0.9851965,0.21554354,-0.48671538,0.45391884,0.64234716,-0.6189938,0.82372946,0.73340845,-0.38837895,0.99380904,-0.9212378,0.27747267,-0.50696796,-0.48610368,-0.6176225,0.24264985,0.5152415,0.8108214,-0.8349269,0.35264334,0.542502
b7c35,262,10,TRUE,random_sampling,2.914509947328244,0.36834521271463455,2.0136933,3.4966388,0.05409130407124819,0.03548681332285399,0.001,0.08378666666637002,FALSE,115,G3,0.12970959,-0.056426007,-0.7763701,0.98490894,0.55333996,0.3104872,-0.9026557,0.6800314,0.49991673,0.6204959,0.13202475,0.9807402,0.26927114,-0.39556232,0.71708107,0.6722076,-0.47084412,0.8430019,0.7854998,0.43657455,0.9932459,-0.91847765,0.21277536,-0.3920889,-0.05638678,0.2675775,0.21780661,0.59108716,0.7878749,-0.796548,0.27387103,0.562612
b7c36,262,10,TRUE,random_sampling,2.909425842748092,0.3719425040990092,2.008296,3.4792461,0.053630209923663984,0.035741682945783726,0.001,0.08368999999996163,FALSE,119,G3,0.15050916,-0.6708291,-0.92039037,0.9914222,0.51861864,-0.60718346,-0.9455887,0.81147957,0.39879856,0.44499502,0.21806201,0.98925567,0.10639528,-0.695543,-0.38090357,0.5521387,-0.71368384,0.77519983,0.56319827,-0.5496719,0.99500483,-0.9150981,0.5071366,-0.7187581,-0.5594698,-0.7300237,0.19981378,0.39950523,0.79248077,-0.8940286,0.3312783,0.48766953
b7c37,264,10,TRUE,random_sampling,2.908680320075758,0.3726544448209068,2.0083098,3.4909053,0.05399453282828362,0.03552588268463486,0.001,0.08382666666681615,FALSE,114,G3,0.0970042,0.10132974,-0.73441494,0.9580758,0.37405264,0.51604617,-0.8695934,0.508098,0.70241225,0.46897414,0.12415322,0.9648431,0.530929,-0.08919107,0.7404076,0.5621791,-0.15575095,0.78076386,0.8238397,-0.17437765,0.98465234,-0.8996102,0.09611589,-0.35309044,-0.2715425,-0.5506656,0.2789186,0.7061956,0.72538793,-0.5430873,0.30640477,0.40396655
b7c38,264,10,TRUE,random_sampling,2.9100688840909092,0.3729233346007756,2.0072718,3.4967022,0.05398515782828297,0.035443554707942866,0.001,0.0838533333332947,FALSE,113,G3,-0.28047767,0.29820973,-0.5882868,0.93260753,0.45399636,0.24577093,-0.81290495,0.6399264,0.6905452,0.59401524,0.18429008,0.9462839,0.4138648,-0.24848467,0.7232944,0.50262624,-0.10420184,0.7829743,0.7730677,0.15978776,0.967372,-0.87596893,0.23557293,-0.5427107,0.22260916,0.46375963,0.28639635,0.6807215,0.725284,-0.62787306,0.22396596,0.3811332
b7c39,266,10,TRUE,random_sampling,2.9087544928571427,0.3737255497683587,2.0076938,3.4907432,0.053563546365914656,0.03581255281074863,0.001,0.08371666666693045,FALSE,118,G3,-0.26679838,0.27967227,-0.46719077,0.94523174,0.5685478,0.25320876,-0.7722207,0.68639666,0.6317692,0.6520236,0.16286877,0.9517552,0.39226565,-0.3174271,0.7296993,0.54677445,-0.12580651,0.8089444,0.77547145,0.61959475,0.9741985,-0.8840339,0.25541127,-0.49138904,0.53348744,0.8630315,0.27840465,0.66651475,0.73391396,-0.63930225,0.19919945,0.44885418
b7c4,267,10,TRUE,random_sampling,2.915039916853933,0.37080756928416236,2.0085168,3.4935594,0.05365161672908945,0.03581396648078683,0.001,0.08379333333335381,FALSE,110,G3,-0.26292697,0.068366624,-0.77775186,0.9708028,0.38298476,0.11760683,-0.898569,0.58449924,0.6454108,0.5925866,0.1366201,0.9721636,0.4603116,-0.21784776,0.6494595,0.59796846,-0.23331591,0.76646274,0.791133,-0.11412481,0.98549145,-0.8937239,0.15649883,-0.39822993,-0.3685844,-0.6136436,0.28619802,0.632805,0.78591657,-0.6863043,0.3441653,0.45106
b7c40,266,10,TRUE,random_sampling,2.9123358199248117,0.37043395364701354,2.0048099,3.489778,0.054371378446115566,0.0353434901914682,0.001,0.0837750000001165,FALSE,112,G3,0.3317704,-0.25799388,-0.8617933,0.9859041,0.5796757,0.15166074,-0.89933044,0.7670201,0.37546086,0.49689776,0.16749334,0.9791516,0.107281394,-0.4798531,0.70106786,0.6433818,-0.5809248,0.85198075,0.72135025,0.69003487,0.9952081,-0.9268434,0.35811222,-0.5701637,-0.17103238,0.60295206,0.17178904,0.5439188,0.75548077,-0.84321946,0.2189975,0.5362972
b7c41,261,10,TRUE,random_sampling,2.907860914559387,0.3700266856431009,2.012383,3.4891944,0.05376602171136624,0.03575208821670768,0.001,0.0838383333333077,FALSE,119,G3,0.39347687,-0.03245628,-0.80704045,0.9825091,0.5687035,0.53080213,-0.8519313,0.6568976,0.44507915,0.54718244,0.13199174,0.96817136,0.18641324,-0.29538223,0.7442914,0.6858076,-0.47330907,0.8858283,0.80283916,0.6885216,0.9945154,-0.9306302,0.19783953,-0.39142737,0.005269851,0.87501574,0.1943461,0.6149392,0.7593441,-0.77440786,0.2027332,0.58313584
b7c42,267,10,TRUE,random_sampling,2.904875163670412,0.37008489042014087,2.006176,3.4803524,0.054148626716601846,0.03544367723263605,0.001,0.08378333333336485,FALSE,102,G3,0.108206436,-0.47785768,-0.90347815,0.9897162,0.51469624,-0.32157183,-0.9301029,0.73563945,0.44183853,0.48992136,0.18231519,0.9859833,0.14860149,-0.57588834,0.34061122,0.6130352,-0.6677663,0.8204994,0.68321127,-0.35618857,0.9945524,-0.9208229,0.3672023,-0.5999867,-0.44985873,-0.45450807,0.21824436,0.47765657,0.79709005,-0.86399156,0.33608013,0.52696013
b7c43,265,10,TRUE,random_sampling,2.8998324162264146,0.37161866160015167,2.0080943,3.4847903,0.05414950943396218,0.035382259273691416,0.001,0.08376333333337982,FALSE,105,G3,0.34882432,-0.112859264,-0.91920626,0.98526883,0.48036447,0.58300745,-0.8619317,0.47714388,0.46931848,0.3548278,0.114252724,0.97824097,0.20576796,-0.20424859,0.6839568,0.73399293,-0.5987545,0.8974508,0.8271867,0.066365875,0.99511755,-0.9444808,0.14397234,-0.31277192,-0.40786108,-0.110608704,0.25134438,0.57913405,0.80568165,-0.74784833,0.30881676,0.6239363
b7c44,264,10,TRUE,random_sampling,2.9001364299242423,0.3699896668506775,2.0085073,3.478003,0.053807739898989286,0.03557481199042129,0.001,0.08377166666662816,FALSE,107,G3,0.19995284,0.04154821,-0.7392712,0.97526604,0.5355734,0.51262313,-0.8325373,0.62595874,0.5239082,0.5803264,0.13201302,0.96414316,0.27785605,-0.28046498,0.7569651,0.66375023,-0.3314704,0.87935185,0.8201995,0.5807575,0.9916744,-0.91997826,0.16756049,-0.3718953,0.108306915,0.82998925,0.21672046,0.64374965,0.7532,-0.73221576,0.20707089,0.54601485
b7c45,262,10,TRUE,random_sampling,2.9049781423664123,0.3717144333282166,2.0113711,3.4770389,0.05404309160305328,0.035477741023144174,0.001,0.08378999999986148,FALSE,106,G3,-0.3011522,0.21234903,-0.7153909,0.9589784,0.3919113,0.091022424,-0.8725896,0.5844221,0.6811143,0.611452,0.1498926,0.9612601,0.48454398,-0.1581798,0.62690234,0.5723118,-0.16704056,0.763969,0.7941333,-0.051411368,0.97736615,-0.8826895,0.17279115,-0.41718674,-0.1634124,-0.4238861,0.31430924,0.6447374,0.78436023,-0.6650667,0.32766056,0.4396998
b7c46,266,10,TRUE,random_sampling,2.904423512030075,0.37145457097250156,2.0063596,3.4787469,0.05427304511278205,0.03536813001415353,0.001,0.08375166666665024,FALSE,103,G3,-0.33273146,0.33993703,-0.58904314,0.8835363,0.3136685,-0.033507902,-0.80204886,0.5500395,0.7586221,0.60109204,0.18714182,0.9165533,0.61988264,0.18176973,0.42299983,0.33422127,-0.021749277,0.6357675,0.78620416,-0.30856165,0.91549313,-0.828621,0.14110653,-0.47794187,-0.105674446,-0.6467937,0.45204344,0.66423666,0.7701832,-0.5250576,0.27986276,0.3538619
b7c47,264,10,TRUE,random_sampling,2.901764835984848,0.37301088284918127,2.0130653,3.4850016,0.053995138888889065,0.03544010992713467,0.001,0.08376499999964437,FALSE,109,G3,-0.31490126,0.30012244,-0.4777896,0.89941245,0.4468778,0.36138055,-0.74414694,0.60103357,0.71287435,0.575998,0.18112333,0.923635,0.4729945,-0.14668795,0.7103867,0.49229223,-0.049269855,0.7720631,0.7944266,0.28173628,0.9506595,-0.86874217,0.22415257,-0.5167717,0.35637048,0.52904713,0.3256724,0.6860829,0.7184867,-0.5565661,0.21558599,0.3718156
b7c5,264,10,TRUE,random_sampling,2.9122872916666664,0.37325767653556613,2.011404,3.4947805,0.053280852272727566,0.035860169215339674,0.001,0.08374166666666039,FALSE,116,G3,0.29869887,-0.030796142,-0.779083,0.98621297,0.5966931,0.5218193,-0.87481284,0.6359439,0.46238866,0.62880874,0.124225065,0.9767201,0.22983396,-0.34078166,0.7346473,0.70323694,-0.53043216,0.89038897,0.82082534,0.5492072,0.9941906,-0.93087393,0.19377808,-0.34418967,0.11471576,0.7153902,0.2166623,0.59806687,0.79474705,-0.79971623,0.24080512,0.63314503
b7c6,266,10,TRUE,random_sampling,2.918838969172932,0.3684171627908445,2.0060325,3.4875464,0.05411043233082619,0.035558439548606983,0.001,0.08380333333285961,FALSE,110,G3,-0.27519593,0.21927446,-0.73222274,0.94815195,0.33024952,0.17700367,-0.8651409,0.5251329,0.7261342,0.5632588,0.14694001,0.95754564,0.5462536,0.011014431,0.6307738,0.53187793,-0.10978329,0.7318246,0.80573744,-0.23328964,0.97318196,-0.87916523,0.13885367,-0.40283042,-0.31692293,-0.7037578,0.3254839,0.66751206,0.7743503,-0.6025403,0.3275178,0.39594376
b7c7,266,10,TRUE,random_sampling,2.8955078954887217,0.378944228162116,2.0056915,3.4893608,0.05376412280701642,0.035453628257838835,0.001,0.08381000000032701,FALSE,106,G3,-0.1110663,0.15845406,-0.63942254,0.9647324,0.53801143,0.36171195,-0.839992,0.67427135,0.591495,0.62114847,0.15475011,0.96333677,0.3286666,-0.3440924,0.75786203,0.5867861,-0.22714381,0.8383353,0.7871319,0.48219216,0.98579633,-0.900954,0.21614471,-0.47054794,0.227487,0.78108567,0.23335226,0.6599622,0.732417,-0.7005831,0.20631036,0.46988413
b7c8,264,10,TRUE,random_sampling,2.9006791606060607,0.3753719156209457,2.0062742,3.4885702,0.05401532196969656,0.03537434891923784,0.001,0.08374999999990251,FALSE,107,G3,0.32857242,-0.119059674,-0.8584622,0.9907324,0.60544646,0.5393467,-0.90674454,0.6210074,0.42679843,0.56166905,0.12362307,0.9842222,0.18647507,-0.38874662,0.67200506,0.71898556,-0.6973138,0.88512564,0.8164539,0.18163414,0.99533975,-0.93846804,0.2240431,-0.35676625,-0.10876751,0.25882214,0.22795162,0.5515995,0.8232645,-0.82461303,0.29874086,0.662063
b7c9,263,10,TRUE,random_sampling,2.897361003422053,0.3778342556553131,2.0066462,3.4835796,0.053409588086185594,0.03568171864598957,0.001,0.08381833333357136,FALSE,111,G3,-0.3171841,0.35267365,-0.42224705,0.7294366,0.2946523,0.11076834,-0.71969664,0.4971722,0.78391504,0.56427604,0.19855872,0.8689668,0.6596393,0.22115092,0.50644255,0.18460135,0.01689248,0.49278098,0.7932004,-0.24527021,0.81616956,-0.80189717,0.11437879,-0.44863912,0.09140066,-0.50068194,0.50118256,0.65775675,0.72547364,-0.44793978,0.26276726,0.3086099
