cell_id,original_length,used_length,is_truncated,sampling_method,voltage_mean,voltage_std,voltage_min,voltage_max,time_diff_mean,time_diff_std,time_diff_min,time_diff_max,label,value,group_name,tlstm_ae_main_0,tlstm_ae_main_1,tlstm_ae_main_2,tlstm_ae_main_3,tlstm_ae_main_4,tlstm_ae_main_5,tlstm_ae_main_6,tlstm_ae_main_7,tlstm_ae_main_8,tlstm_ae_main_9,tlstm_ae_main_10,tlstm_ae_main_11,tlstm_ae_main_12,tlstm_ae_main_13,tlstm_ae_main_14,tlstm_ae_main_15,tlstm_ae_main_16,tlstm_ae_main_17,tlstm_ae_main_18,tlstm_ae_main_19,tlstm_ae_main_20,tlstm_ae_main_21,tlstm_ae_main_22,tlstm_ae_main_23,tlstm_ae_main_24,tlstm_ae_main_25,tlstm_ae_main_26,tlstm_ae_main_27,tlstm_ae_main_28,tlstm_ae_main_29,tlstm_ae_main_30,tlstm_ae_main_31
b7c10,226,10,TRUE,random_sampling,3.2392502376106194,0.37166516084810786,2.0881863,3.5630035,0.04455649705014705,0.038081136534609775,0.001,0.08380333333334455,FALSE,104,G3,0.62078214,-0.92912114,-0.17458463,-0.69407344,0.909627,0.66577804,-0.8705078,0.40761864,0.09362336,0.42426926,-0.5440214,-0.7597706,0.5371893,0.4626013,-0.049114246,0.801965,-0.116140336,-0.877613,0.83305955,0.17104557,-0.34060854,0.322449,-0.23017585,0.31065494,0.4669102,0.49228513,-0.80623347,0.2641487,-0.86246574,-0.98669773,0.013621261,0.55759054
b7c11,225,10,TRUE,random_sampling,3.235828539111111,0.3811653754806501,2.0837016,3.5621724,0.04475090370370386,0.03803404229706485,0.001,0.08375999999989325,FALSE,106,G3,0.63691306,-0.9304847,-0.088112295,-0.7068947,0.9380939,0.72587687,-0.8885836,0.60027117,0.15784243,0.53328,-0.5707634,-0.6913822,0.5491497,0.537834,-0.045312498,0.95734674,-0.121085145,-0.8664205,0.82713807,0.20725213,-0.24650805,0.3005205,-0.19569814,0.26267335,0.43745393,0.60230356,-0.8283228,0.33009776,-0.8721677,-0.98901266,0.12552938,0.5667229
b7c12,224,10,TRUE,random_sampling,3.2441368861607143,0.3727970327867307,2.0952144,3.5662313,0.04495123511904577,0.03785290102599299,0.001,0.0838000000003376,FALSE,110,G3,0.45968994,-0.8046525,0.31030935,-0.6879608,0.9021581,0.3221068,-0.84002393,0.47375283,-0.19338602,0.015306717,-0.6222054,-0.63129467,0.5058868,0.41835582,-0.08389906,-0.6329434,-0.068407126,-0.8571195,0.2703351,0.091517,-0.11987452,0.18062773,-0.06252272,0.16219229,0.52278763,-0.848906,-0.49571115,0.09712756,-0.7973179,-0.9738978,-0.20067564,0.5740754
b7c13,216,10,TRUE,random_sampling,3.266071003240741,0.34765786611126626,2.1018262,3.5720954,0.04658753086419847,0.03787489866681392,0.001,0.08378999999986259,FALSE,110,G3,0.55003715,-0.8235056,-0.151192,-0.44727623,0.57827497,0.6698203,-0.84080195,0.22702731,0.120933026,0.024087062,-0.37200743,-0.6117531,0.44099832,0.22862798,-0.1191093,0.87564766,-0.16639918,-0.7759186,0.6511929,0.15864728,-0.24411745,0.39846766,-0.18669705,-0.034960587,0.53224427,0.8806044,-0.2859584,0.3410578,-0.8145532,-0.95563155,-0.07524051,0.52174145
b7c14,225,10,TRUE,random_sampling,3.2478022862222224,0.37036587219002964,2.0830173,3.5740252,0.04473342222222169,0.03766942872425596,0.001,0.0837750000001205,FALSE,106,G3,0.23027787,-0.905596,0.5399219,-0.92023635,0.9716541,0.24661699,-0.91020787,0.32030296,-0.43144715,0.38827863,-0.85609627,-0.45755526,0.055298682,0.460585,-0.013525359,-0.72158027,-0.06096273,-0.9633057,-0.8911616,0.12926033,-0.57091147,0.11151148,0.49876523,0.8716392,0.51050395,-0.54432666,-0.8757516,0.037915327,-0.67990726,-0.9915962,-0.097759455,0.5094398
b7c15,220,10,TRUE,random_sampling,3.264190827727273,0.3575867106914958,2.0884857,3.5497799,0.04574194696969601,0.037794877864443674,0.001,0.08379500000009976,FALSE,107,G3,0.5529043,-0.8710921,-0.21299051,-0.58028305,0.8701305,0.5777693,-0.8588395,0.34493542,0.047121014,0.098906025,-0.5053623,-0.72680825,0.47856712,0.38435838,-0.06734478,0.64189047,-0.100321755,-0.87596446,0.7045065,0.08870727,-0.25591543,0.29151174,-0.26840484,0.040273342,0.54905087,0.053427987,-0.60494584,0.20083162,-0.83280736,-0.9793308,-0.1652605,0.53556746
b7c16,222,10,TRUE,random_sampling,3.239658456756757,0.36477366146062323,2.1273112,3.5594821,0.04533646396396819,0.03752598665552528,0.001,0.08386333333328322,FALSE,112,G3,0.64783794,-0.94445205,-0.077793576,-0.74311674,0.9384328,0.71219474,-0.8846531,0.5790438,0.12937208,0.5792065,-0.59062964,-0.74575084,0.5515853,0.56948143,-0.038559727,0.8941948,-0.13039142,-0.87585634,0.8426861,0.24345258,-0.35917255,0.29383016,-0.21031116,0.50334966,0.4222309,0.5418371,-0.85816073,0.32696417,-0.8826548,-0.98972684,0.14262937,0.579049
b7c17,224,10,TRUE,random_sampling,3.2412265745535715,0.37231268470765827,2.1220937,3.5636744,0.04493461309524216,0.03764666596272129,0.001,0.08383833333355106,FALSE,118,G3,0.7034193,-0.97459996,0.31828022,-0.89860797,0.98590404,0.77588886,-0.9311842,0.7912094,0.120259,0.8690109,-0.76280576,-0.6792345,0.5879459,0.82894593,-0.013267548,0.9524174,-0.19524896,-0.8769667,0.85887563,0.61274654,-0.46068144,0.15682362,-0.11997508,0.8044775,0.31863907,0.36020508,-0.935204,0.46043813,-0.9259262,-0.9964805,0.21296747,0.619743
b7c18,223,10,TRUE,random_sampling,3.2323363569506722,0.3687563132222838,2.1235423,3.5479655,0.04513529147981925,0.03770353953510692,0.001,0.08374499999966556,FALSE,110,G3,0.61609596,-0.92371315,0.54160964,-0.76453733,0.95363814,0.398187,-0.86049354,0.6925509,-0.19005738,0.50469196,-0.64989495,-0.7291199,0.59063625,0.65701973,-0.035551954,-0.59200174,-0.08047156,-0.9424879,0.7777303,0.19449212,-0.41113627,0.13697135,-0.35728425,0.7538842,0.37516135,-0.9434811,-0.84206116,0.13621049,-0.88472843,-0.9916542,-0.08947506,0.620159
b7c19,218,10,TRUE,random_sampling,3.2295109275229357,0.37025174561323476,2.1314859,3.5709715,0.046161177370028575,0.037156146293444096,0.001,0.08385166666654809,FALSE,117,G3,0.5377836,-0.87676686,-0.094982184,-0.7250369,0.89745826,0.48402718,-0.860575,0.43191516,-0.08277472,0.16247462,-0.5793719,-0.70546395,0.48939162,0.4194552,-0.053649105,0.10315283,-0.08997435,-0.9185199,0.40716147,0.09441021,-0.33211693,0.22963618,-0.23689829,0.29236338,0.54492724,-0.28019896,-0.78243047,0.14438656,-0.82489985,-0.98503995,-0.1863445,0.546279
b7c2,221,10,TRUE,random_sampling,3.243853103167421,0.35366298119647216,2.1255355,3.5394692,0.04555906485671136,0.03803851626857402,0.001,0.0838316666670531,FALSE,113,G3,0.43535778,-0.646391,-0.16770534,-0.13356094,-0.30192232,0.43969306,-0.75175923,0.058552377,0.1291218,-0.09258545,-0.113748625,-0.18428303,0.35310897,0.028745322,-0.014890562,0.7595544,-0.24362472,-0.48066688,0.41164666,0.15979414,-0.086064324,0.4593327,-0.1956667,-0.09839527,0.16390799,0.73224115,-0.001219916,0.3786439,-0.7109392,-0.8635343,-0.075481474,0.43378556
b7c20,220,10,TRUE,random_sampling,3.2439690359090902,0.35647717992566885,2.1254373,3.532413,0.04576198484848242,0.03804677778768141,0.001,0.0838116666670734,FALSE,109,G3,0.50079596,-0.81312305,-0.20000486,-0.47085494,0.82858086,0.5788664,-0.8336376,0.25804788,0.03802155,-0.008495941,-0.44334212,-0.6803549,0.4251515,0.30349436,-0.09509966,0.6551441,-0.13240312,-0.7924881,0.51437795,0.108500004,-0.12619448,0.32045528,-0.22168246,-0.021887008,0.50342685,0.31179276,-0.24617265,0.22480229,-0.7986599,-0.96035016,-0.19511592,0.51440066
b7c21,222,10,TRUE,random_sampling,3.242435591891892,0.3701180739044063,2.086998,3.5663099,0.045342680180179964,0.03776645083828349,0.001,0.08374833333315745,FALSE,105,G3,0.50989383,-0.81611246,-0.14865193,-0.48436132,0.8258928,0.48136073,-0.82191616,0.21711239,-0.028637141,-0.026442863,-0.454403,-0.70860225,0.44063643,0.34064603,-0.10657133,-0.004145511,-0.1151134,-0.8428486,0.5336627,0.100865744,-0.22018404,0.2861815,-0.2945046,-0.039900806,0.5071043,-0.2987753,-0.26098686,0.19517748,-0.8164513,-0.9561854,-0.22280402,0.56627315
b7c22,217,10,TRUE,random_sampling,3.261141161751152,0.3394340525245048,2.1334357,3.5574288,0.04637165898617576,0.03797129904298131,0.001,0.08380999999984251,FALSE,110,G3,0.57614243,-0.93423647,-0.12092981,-0.82221144,0.93673724,0.6148052,-0.86250126,0.49095607,-0.03813428,0.46578434,-0.63621545,-0.72729695,0.5233723,0.46850252,-0.033802774,0.73712534,-0.10840225,-0.922659,0.38672745,0.2270871,-0.41625106,0.2344852,-0.14000352,0.58441854,0.51635915,0.60880226,-0.8636619,0.18729621,-0.84429705,-0.9897284,-0.10450662,0.5501935
b7c23,216,10,TRUE,random_sampling,3.259679335648148,0.3427166923242682,2.1255965,3.5491395,0.04658044753086573,0.03782468512512594,0.001,0.08383666666680556,FALSE,110,G3,0.4386407,-0.5275229,-0.17213993,-0.12598363,-0.34812447,0.37689394,-0.64088136,0.12122644,0.19768769,-0.032557983,-0.10109358,-0.14090903,0.35569957,0.121476956,-0.010317199,0.7250722,-0.27382055,-0.21535337,0.38419974,0.18725109,0.22438918,0.5080025,-0.18494458,-0.08721308,0.20058087,0.5098514,0.13936536,0.38953838,-0.6908556,-0.21000864,-0.11278766,0.4466264
b7c24,217,10,TRUE,random_sampling,3.2691069718894012,0.3381693855449348,2.1468053,3.5569024,0.04637748847926096,0.03784578398502268,0.001,0.08374833333364218,FALSE,113,G3,0.49575,-0.828182,-0.14924431,-0.56742376,0.8465378,0.49199593,-0.8376428,0.24881433,-0.048412226,-0.022745522,-0.5075255,-0.6871409,0.45790157,0.33565235,-0.0961324,-0.03789412,-0.10615179,-0.84596956,0.42179346,0.094049394,-0.21322544,0.28026167,-0.24090339,-0.015077155,0.50988406,-0.14090097,-0.37944236,0.16774201,-0.8029616,-0.9648741,-0.22331125,0.54691756
b7c25,224,10,TRUE,random_sampling,3.229597108482143,0.37427418278187863,2.1290021,3.5781379,0.04493923363095252,0.03761162104252187,0.001,0.0837483333336424,FALSE,116,G3,0.4203586,-0.5170513,-0.16288878,-0.10853971,-0.33549514,0.34543225,-0.6279729,0.04071449,0.15874983,-0.10936018,-0.045194622,-0.059786543,0.3705159,-0.018784592,-0.012225053,0.7006163,-0.2739254,-0.26275444,0.31058645,0.16709827,0.012429626,0.4541733,-0.1669828,-0.109642476,0.055062085,0.6149156,0.026588483,0.3766098,-0.66045225,-0.6356524,-0.052236836,0.3844016
b7c26,218,10,TRUE,random_sampling,3.258673453669725,0.3438996065884948,2.1000519,3.5242052,0.04615853975535123,0.03813762321221269,0.001,0.08383000000030738,FALSE,111,G3,0.57417035,-0.9427482,0.2057872,-0.86369103,0.96386814,0.5525455,-0.8781002,0.61134756,-0.15406033,0.5915712,-0.7217307,-0.70930237,0.5478739,0.6135009,-0.02196364,0.5938024,-0.09788721,-0.93848354,0.3942037,0.2591938,-0.44965798,0.15066414,-0.11523816,0.783385,0.44812545,-0.2388168,-0.89677936,0.15767504,-0.85833627,-0.99351674,-0.050954267,0.5617788
b7c27,218,10,TRUE,random_sampling,3.2659686444954126,0.34533109646086907,2.106359,3.5555329,0.046162866972477616,0.03795793919068464,0.001,0.08380333333334411,FALSE,116,G3,0.54800946,-0.8543383,-0.2205299,-0.5386635,0.84157085,0.55475414,-0.851593,0.20564818,0.028566191,0.02225398,-0.47905096,-0.72840375,0.4666946,0.34413046,-0.08099631,0.55419415,-0.10836208,-0.8608586,0.6731976,0.081801735,-0.26381007,0.3131809,-0.26658303,-0.021211294,0.56885093,0.12623815,-0.48917624,0.20550899,-0.8245015,-0.97392136,-0.18210472,0.53397954
b7c28,220,10,TRUE,random_sampling,3.2493804954545458,0.36109070821017,2.0884824,3.5603347,0.04574378030302583,0.0378965107391474,0.001,0.0838016666665986,FALSE,107,G3,0.59704745,-0.90487975,-0.1463841,-0.62837976,0.89954454,0.6754681,-0.86415136,0.48977742,0.12656812,0.32496876,-0.520335,-0.7457914,0.49763238,0.44912457,-0.062004384,0.88341284,-0.1179504,-0.87170285,0.7928546,0.1696305,-0.27896735,0.3027145,-0.22432128,0.15574022,0.4966989,0.43943223,-0.7211391,0.2770946,-0.8604747,-0.9829008,-0.041893274,0.55478936
b7c29,218,10,TRUE,random_sampling,3.2594246522935784,0.3464864568850153,2.1012645,3.5482612,0.046182301223239595,0.03789299950197116,0.001,0.08376833333313627,FALSE,107,G3,0.6329821,-0.9656696,0.47055438,-0.88736856,0.98120075,0.597429,-0.91246355,0.71267503,-0.20191364,0.75953555,-0.75305784,-0.6971689,0.62980455,0.7373525,-0.014840134,0.12716743,-0.129094,-0.922676,0.5941458,0.42541063,-0.49103317,0.13865335,-0.019322487,0.80984575,0.3677996,-0.37700358,-0.9234448,0.20823982,-0.89162356,-0.99596155,0.14334323,0.58763194
b7c3,218,10,TRUE,random_sampling,3.238381803669725,0.3554593245749254,2.1265826,3.5372958,0.04616490825687999,0.037725832525226925,0.001,0.08380166666708355,FALSE,113,G3,0.6426506,-0.94276,-0.09893515,-0.8040163,0.94244206,0.73110807,-0.8916691,0.54656726,0.09448115,0.59840614,-0.6106571,-0.6021127,0.565075,0.539966,-0.035327625,0.89380085,-0.1423857,-0.866174,0.68639815,0.31437007,-0.41933468,0.279789,-0.14881526,0.56381106,0.43130946,0.8648513,-0.87702674,0.3314883,-0.8770774,-0.9893127,0.12523594,0.57918966
b7c30,221,10,TRUE,random_sampling,3.2458404687782805,0.36594507706641183,2.0974422,3.5761342,0.045539585218700926,0.03770222461895755,0.001,0.08376666666687527,FALSE,109,G3,0.5549048,-0.8901712,0.20346941,-0.7187317,0.91565716,0.3645013,-0.8286579,0.53928673,-0.16853134,0.20505208,-0.59736466,-0.72589844,0.5300159,0.5122475,-0.057091977,-0.5775919,-0.070834525,-0.945648,0.6079905,0.13391577,-0.3634407,0.16553198,-0.36434728,0.56285363,0.4651317,-0.83775353,-0.75603986,0.113756105,-0.8521982,-0.9841268,-0.16967262,0.606897
b7c31,219,10,TRUE,random_sampling,3.258763830593607,0.3535518389583378,2.1010337,3.5566735,0.04595138508371287,0.037856783495238515,0.001,0.0837566666668863,FALSE,111,G3,0.42715397,-0.41531336,-0.16514647,-0.10125379,-0.39047974,0.18605125,-0.5026417,0.054445446,0.19296558,-0.053723745,-0.031813923,-0.045941547,0.37268043,0.05768331,0.08173291,0.66146934,-0.29481018,-0.09749516,0.30234313,0.1727482,0.18804865,0.51977736,-0.18988046,-0.1090692,0.100094825,0.41951656,0.1572303,0.3555053,-0.60580623,0.05092464,-0.12651744,0.42190376
b7c32,220,10,TRUE,random_sampling,3.2533496177272725,0.35554135471304465,2.0966234,3.5488224,0.04575198484848335,0.03779915166529218,0.001,0.0838000000003376,FALSE,104,G3,0.38283238,-0.8627089,0.6461735,-0.87317705,0.95365745,0.25930166,-0.8769606,0.47652918,-0.2605019,0.30455914,-0.7683951,-0.5745452,0.53494936,0.4904615,-0.025631072,-0.48819268,-0.05937207,-0.9593442,-0.36282328,0.103824794,-0.44862565,0.103150666,0.5505166,0.81930333,0.5218761,-0.944921,-0.85689884,0.0534117,-0.7579331,-0.991561,-0.13960831,0.5509354
b7c33,222,10,TRUE,random_sampling,3.2637145923423425,0.35774761560123464,2.1080575,3.5521798,0.04536906906906731,0.03819206466974191,0.001,0.08384666666679585,FALSE,114,G3,0.45510948,-0.895671,0.723625,-0.87462986,0.9652672,0.28281146,-0.86097145,0.56486887,-0.27315834,0.44507608,-0.7666493,-0.63672864,0.5498732,0.6077497,-0.024676997,-0.45198762,-0.069807164,-0.9654281,-0.18826738,0.22192228,-0.47230738,0.09077154,0.48517406,0.8192449,0.46324006,-0.9591188,-0.85870546,0.07324503,-0.81213844,-0.99189436,-0.122048214,0.62382454
b7c34,223,10,TRUE,random_sampling,3.246915546636772,0.36145779440603426,2.1364498,3.5492506,0.045145620328849174,0.03811514720702681,0.001,0.08382499999958526,FALSE,116,G3,0.5296898,-0.82291996,-0.1528511,-0.45290342,0.7928726,0.6320956,-0.8326122,0.2513818,0.08863116,0.002352013,-0.39969692,-0.67951304,0.42764142,0.27817297,-0.10299558,0.7649481,-0.1550784,-0.7978696,0.56169933,0.14192593,-0.22894095,0.35710773,-0.2042607,-0.01989737,0.51803076,0.60086644,-0.25003555,0.29295975,-0.8090198,-0.95470244,-0.15625276,0.52922505
b7c35,220,10,TRUE,random_sampling,3.266051492727273,0.3395830259280849,2.1339955,3.5413175,0.04575017424242087,0.03812488405059706,0.001,0.08379833333359166,FALSE,115,G3,0.6090361,-0.95128405,0.116716705,-0.85549575,0.96381146,0.553941,-0.8899704,0.59912115,-0.16825354,0.5997815,-0.6857221,-0.7093173,0.6025069,0.5926933,-0.021976752,0.10844657,-0.10832634,-0.9252808,0.46224257,0.25554127,-0.44681886,0.1797982,-0.09932237,0.7746424,0.4404339,-0.09247709,-0.90036285,0.15912922,-0.8593811,-0.99420804,-0.009173558,0.5721662
b7c36,217,10,TRUE,random_sampling,3.2499416695852537,0.3505808014346082,2.1251993,3.5449629,0.04638044546850937,0.03783349831001299,0.001,0.0838383333333077,FALSE,119,G3,0.54270446,-0.9041581,0.35171697,-0.8190561,0.94773245,0.38034627,-0.86165583,0.60422367,-0.20073855,0.44330138,-0.6851779,-0.6904464,0.5415885,0.5711261,-0.02974876,-0.10761868,-0.07333286,-0.950451,0.37968847,0.12949277,-0.42283294,0.12554657,-0.21741183,0.7860507,0.44450468,-0.8655983,-0.85996735,0.10125305,-0.83531725,-0.9917872,-0.123567246,0.5671456
b7c37,220,10,TRUE,random_sampling,3.258886220909091,0.34485016540008073,2.1345477,3.5520778,0.04574984090908917,0.03807536999479457,0.001,0.08382333333332403,FALSE,114,G3,0.47995028,-0.81505007,0.4354345,-0.6188962,0.90881026,0.32654786,-0.823605,0.5307654,-0.173915,0.036151104,-0.57523894,-0.63742995,0.5085037,0.46845162,-0.0981869,-0.7195692,-0.066982254,-0.81926095,0.54381317,0.115339994,0.013863429,0.17012307,-0.31482401,0.18690255,0.49938843,-0.9427658,-0.33678773,0.105691284,-0.82916623,-0.9743845,-0.18815628,0.59248406
b7c38,218,10,TRUE,random_sampling,3.2664216041284404,0.3397761383730359,2.1337976,3.5504379,0.04617215596329817,0.03790594473421057,0.001,0.08379666666684593,FALSE,113,G3,0.47701555,-0.8063785,0.50090426,-0.63814086,0.9137789,0.3375928,-0.81558204,0.5585668,-0.17141594,0.06355985,-0.5897021,-0.64607775,0.49865893,0.46937037,-0.102987036,-0.6696389,-0.07688142,-0.7486472,0.3789712,0.17759699,0.09071491,0.1783385,-0.07660285,0.25511396,0.4830154,-0.9300562,-0.3137263,0.12381003,-0.81862855,-0.969213,-0.1997966,0.6122488
b7c39,217,10,TRUE,random_sampling,3.2594544921658986,0.3427565376266201,2.1373315,3.5695281,0.046374377880183705,0.0379588142038842,0.001,0.08384166666655801,FALSE,118,G3,0.5673918,-0.8729879,-0.20797367,-0.58201313,0.8740957,0.5672762,-0.85824925,0.36820403,0.04158604,0.14195521,-0.50551194,-0.7405935,0.48125553,0.40323249,-0.06760871,0.6437487,-0.09977162,-0.8854382,0.7411425,0.09253111,-0.25886998,0.28555104,-0.28326765,0.073666535,0.5282653,-0.13921095,-0.6300294,0.2048719,-0.8446949,-0.98080325,-0.14922236,0.54177606
b7c4,223,10,TRUE,random_sampling,3.2376291183856503,0.36412483198268963,2.12005,3.553164,0.04515981315396092,0.03799420512652219,0.001,0.08381500000007946,FALSE,110,G3,0.57526344,-0.8761736,-0.17720489,-0.56876117,0.8340811,0.6444093,-0.85954463,0.24318382,0.08490238,0.10035825,-0.46728718,-0.72506434,0.48805013,0.33872017,-0.087959364,0.81519336,-0.1286042,-0.8349961,0.712727,0.12968989,-0.29337814,0.35859293,-0.20828539,0.004060984,0.548134,0.77034193,-0.5618196,0.26725858,-0.8348409,-0.9743201,-0.11296055,0.54370576
b7c40,220,10,TRUE,random_sampling,3.2650093922727272,0.33736522640298744,2.1378398,3.5496974,0.04575452272727491,0.038080097438770596,0.001,0.08385500000003887,FALSE,112,G3,0.49039826,-0.75545406,-0.02159485,-0.315255,0.838433,0.46764982,-0.78957146,0.3907058,0.001083571,0.015201543,-0.4013953,-0.6720168,0.39736313,0.4061514,-0.10760336,0.33560207,-0.13521591,-0.699528,0.5773989,0.13313341,0.15421075,0.25799394,-0.30925766,-0.012876594,0.427227,-0.7595268,0.047370743,0.26077765,-0.82181436,-0.9463884,-0.21951778,0.56266546
b7c41,222,10,TRUE,random_sampling,3.2574092851351346,0.35604508073304475,2.1286502,3.5588031,0.04534717717717582,0.03793669957362368,0.001,0.08375833333338978,FALSE,119,G3,0.55458415,-0.8221827,-0.17227861,-0.3940831,0.30400702,0.6256201,-0.8452811,0.17854989,0.11340439,0.002189224,-0.330859,-0.63355285,0.4598007,0.2794263,-0.11696341,0.8946106,-0.1593089,-0.76147866,0.73532915,0.12974866,-0.10886899,0.43489933,-0.19108774,-0.06064614,0.5172921,0.8570515,-0.16036686,0.33442786,-0.8042638,-0.9609773,-0.09247195,0.52312124
b7c42,218,10,TRUE,random_sampling,3.2544447435779817,0.35564287896830943,2.0834742,3.5512886,0.04616453363914522,0.03786917437593041,0.001,0.08379333333335404,FALSE,102,G3,0.2540249,-0.926824,0.54835874,-0.9364519,0.9747305,0.32823592,-0.9062926,0.27525896,-0.41178465,0.44550484,-0.86214083,-0.49049848,0.48310915,0.45046523,-0.013908983,-0.46575862,-0.06659051,-0.9631235,-0.871018,0.14496855,-0.5993481,0.11409874,0.44656652,0.86955374,0.5310742,-0.03537211,-0.8819137,0.03917881,-0.6920492,-0.9938968,-0.097268455,0.46569276
b7c43,222,10,TRUE,random_sampling,3.231708512612613,0.38217841176653833,2.0826945,3.5595441,0.04535560810811067,0.03776047427416635,0.001,0.08381166666658935,FALSE,105,G3,0.5088978,-0.86588037,-0.199283,-0.6862608,0.86544025,0.5031174,-0.8449216,0.2386666,-0.057808917,0.025430629,-0.54067075,-0.70728546,0.47896197,0.3200857,-0.073357455,0.008296263,-0.098530404,-0.8981533,0.3200006,0.10518999,-0.31338415,0.2769754,-0.20812371,0.059978537,0.60356706,0.2758277,-0.65946853,0.14163113,-0.8044575,-0.9756453,-0.21278206,0.5506843
b7c44,223,10,TRUE,random_sampling,3.2395883448430487,0.37349778548903684,2.0855803,3.5600905,0.04515004484305064,0.03772512380385992,0.001,0.0837850000001108,FALSE,107,G3,0.605194,-0.9033615,-0.13867135,-0.61836696,0.8749116,0.70610124,-0.8532459,0.44442588,0.14230369,0.31655875,-0.49285915,-0.7341635,0.48899385,0.41464046,-0.07686945,0.89448196,-0.13474701,-0.85520124,0.8054845,0.21772176,-0.31393588,0.32994694,-0.20366417,0.12796116,0.49832374,0.7458798,-0.65359926,0.33106747,-0.8651871,-0.97870773,-0.011693627,0.562692
b7c45,296,10,TRUE,random_sampling,3.3061932929054056,0.32568155214093947,2.0916295,3.5623212,0.03404275900788522,0.036817825893773304,0.001,0.08381000000032834,FALSE,106,G3,0.569231,-0.95215523,0.4573719,-0.8924455,0.9712883,0.46712682,-0.89490926,0.5727461,-0.21052882,0.60630697,-0.72974634,-0.6575557,0.6223771,0.59934425,-0.017923662,-0.3305044,-0.103785254,-0.9378827,0.03100128,0.26114434,-0.48950714,0.14245121,0.2164542,0.8081495,0.4410944,-0.27636135,-0.90999115,0.11137343,-0.8284263,-0.9953232,-0.024156025,0.5803357
b7c46,223,10,TRUE,random_sampling,3.2306305269058293,0.37873254860147404,2.0839601,3.5589728,0.045148094170405606,0.03747858473208619,0.001,0.08375166666664935,FALSE,103,G3,0.5084864,-0.8537781,0.48495388,-0.6929091,0.90989304,0.27608627,-0.8306475,0.52376175,-0.20381382,0.03879005,-0.5962526,-0.6654079,0.53297335,0.47016755,-0.07648653,-0.87395453,-0.05940198,-0.9383928,0.59477144,0.088087484,-0.24393128,0.15210843,-0.35689336,0.41693133,0.48747748,-0.9696652,-0.5751883,0.08175329,-0.8291566,-0.9809461,-0.17813888,0.59213763
b7c47,224,10,TRUE,random_sampling,3.222552982142857,0.3851285680320088,2.1098566,3.5782709,0.04495210565476225,0.03755585768883977,0.001,0.08382666666632943,FALSE,109,G3,0.35185114,-0.9496818,0.7915564,-0.9474972,0.98698485,0.3255083,-0.90984684,0.4969563,-0.3757505,0.70330524,-0.8836691,-0.54842097,0.5820397,0.7009177,-0.009660068,-0.5390186,-0.08333841,-0.97061074,-0.7506529,0.2570863,-0.628073,0.06415179,0.49581444,0.89056087,0.40256134,-0.8802458,-0.910387,0.05730987,-0.7909713,-0.99615294,0.018822348,0.57771623
b7c5,219,10,TRUE,random_sampling,3.2304640675799083,0.36898887699639615,2.1187649,3.5375814,0.04595912480973968,0.03752328496640491,0.001,0.08377000000036805,FALSE,116,G3,0.6292927,-0.9259255,-0.09011196,-0.68549246,0.9226181,0.6238076,-0.8727257,0.53842723,0.072579086,0.46630865,-0.558757,-0.76864755,0.53402364,0.54066265,-0.045714498,0.6665121,-0.1086025,-0.8909159,0.85486406,0.15312602,-0.33666873,0.27700633,-0.2803696,0.43865922,0.43272248,-0.21526161,-0.81042224,0.2597275,-0.87442696,-0.98786247,0.002694527,0.57243365
b7c6,215,10,TRUE,random_sampling,3.2588520116279067,0.3350897858680864,2.1336064,3.5250688,0.04681817054263364,0.03778347768272129,0.001,0.08378500000011035,FALSE,110,G3,0.66979563,-0.9788817,0.6097868,-0.9285657,0.9909116,0.7521556,-0.9336622,0.78565913,-0.1413147,0.89942104,-0.83799475,-0.6916299,0.6046113,0.8611652,-0.010027066,0.8914669,-0.20235759,-0.9029642,0.7542017,0.7435162,-0.5453633,0.116089106,0.05091282,0.8374117,0.30871466,0.4059221,-0.94665873,0.41165528,-0.9293518,-0.99720067,0.19456005,0.58532417
b7c7,216,10,TRUE,random_sampling,3.2645272722222223,0.348295767665411,2.0953388,3.5446453,0.04658528549382961,0.037865743204367704,0.001,0.0838600000002776,FALSE,106,G3,0.55562294,-0.8415155,-0.15149105,-0.46586257,0.23767698,0.7029712,-0.84882915,0.32253125,0.16872422,0.16507797,-0.35933334,-0.3333505,0.44733527,0.2212234,-0.1288516,0.9041327,-0.17391093,-0.76056206,0.7607897,0.22587366,-0.2314454,0.40802693,-0.17963162,-0.023752516,0.49459985,0.9139633,-0.32798007,0.41271713,-0.8257308,-0.95937943,0.048545297,0.534314
b7c8,235,10,TRUE,random_sampling,3.2615423221276596,0.35210119342153373,2.0911131,3.5443563,0.04285817730496256,0.03820953106902792,0.001,0.08380333333334455,FALSE,107,G3,0.6763701,-0.95901954,-0.04220113,-0.8518658,0.9646349,0.7780319,-0.91255015,0.6687589,0.11496782,0.7428034,-0.6779439,-0.45962858,0.59166944,0.67380124,-0.023124648,0.9354371,-0.1641285,-0.85096544,0.83214486,0.43611276,-0.44940013,0.23474918,-0.13849476,0.7227978,0.3621229,0.88280517,-0.90654236,0.41853073,-0.90243655,-0.99263334,0.21869859,0.58576167
